"Attribute Type","Type Description","Architecture flag","Visible","Important","Required","Code","Code Label","Code Description","External Link","Group","Sort Order",Architecture Code,Badge Url,Highlight Style,Allow Multiple Codes,"Hide on Submission","Default Code"
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.1.2.2","6.2.1.2.2 Distributed Computing",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2","6.2.2 Core Enterprise Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.1","6.2.2.1 User Access (Portal)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.2","6.2.2.2 Collaboration",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.3","6.2.2.3 Content Discovery",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.4","6.2.2.4 Content Delivery",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.5","6.2.2.5 Common Identity Assurance Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.6","6.2.2.6 Enterprise Messaging",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.2.7","6.2.2.7 Directory Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.3","6.2.3 Position, Navigation, and Timing (PNT)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.3.1","6.2.3.1 Provide PNT Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.3.2","6.2.3.2 Utilize PNT Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3","6.3 Net Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.1","6.3.1 Optimized Network Functions and Resources",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.1.1","6.3.1.1 Network Resource Visibility",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.1.2","6.3.1.2 Rapid Configuration Change",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.2","6.3.2 Deployable Scalable and Modular Networks",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.3","6.3.3 Spectrum Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.3.1","6.3.3.1 Spectrum Monitoring",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.3.2","6.3.3.2 Spectrum Assignment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.3.3","6.3.3.3 Spectrum Deconfliction",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.3.4","6.3.4 Cyber Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4","6.4 Information Assurance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.1","6.4.1 Secure Information Exchange",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.1.1","6.4.1.1 Assure Access",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.1.2","6.4.1.2 Assure Transfer",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.2","6.4.2 Protect Data and Networks",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.2.1","6.4.2.1 Protect Against Network Infiltration",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.2.2","6.4.2.2 Protect Against Denial or Degradation of Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.2.3","6.4.2.3 Protect Against Disclosure or Modification of Data",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.3","6.4.3 Respond to Attack / Event",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.3.1","6.4.3.1 Detect Events",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.3.2","6.4.3.2 Analyze Events",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.4.3.3","6.4.3.3 Respond to Incidents",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7","7 Protection",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1","7.1 Prevent",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1","7.1.1 Prevent Kinetic Attack",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.1","7.1.1.1 Above (PK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.1.1","7.1.1.1.1 Maneuvering (PKA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.1.2","7.1.1.1.2 Non-Maneuvering (PKA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.2","7.1.1.2 Surface (PK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.2.1","7.1.1.2.1 Maneuvering (PKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.2.2","7.1.1.2.2 Non-Maneuvering (PKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.3","7.1.1.3 Sub-surface Kinetic (PK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.3.1","7.1.1.3.1 Maneuvering (PKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.1.3.2","7.1.1.3.2 Non-Maneuvering (PKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.2","7.1.2 Prevent Non-kinetic Attack",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.2.1","7.1.2.1 Above Surface (PN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.2.2","7.1.2.2 Surface (PN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.1.2.3","7.1.2.3 Sub-Surface (PN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2","7.2 Mitigate",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1","7.2.1 Mitigate Lethal Effects",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.1","7.2.1.1 Chemical (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.2","7.2.1.2 Biological (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.2.1","7.2.1.2.1 Contagious (MLB)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.2.2","7.2.1.2.2 Non-contagious (MLB)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.3","7.2.1.3 Radiological (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.4","7.2.1.4 Nuclear (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.5","7.2.1.5 Electro Magnetic Pulse (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.6","7.2.1.6 Explosives (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.7","7.2.1.7 Projectiles (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.8","7.2.1.8 Directed Energy (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.1.9","7.2.1.9 Natural Hazards (ML)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2","7.2.2 Mitigate Non-lethal Effects",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.1","7.2.2.1 Chemical (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.2","7.2.2.2 Biological (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.2.1","7.2.2.2.1 Contagious (MNB)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.2.2","7.2.2.2.2 Non-contagious (MNB)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.3","7.2.2.3 Electro Magnetic Pulse (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.4","7.2.2.4 Explosives (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.5","7.2.2.5 Projectiles (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.6","7.2.2.6 Directed Energy (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.7","7.2.2.7 Electro-Magnetic Spectrum (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.2.2.8","7.2.2.8 Natural Hazards (MN)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.3","7.3 Research and Development",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.3.1","7.3.1 Basic Research",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.3.2","7.3.2 Applied Research",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","7.3.3","7.3.3 Advanced Technology Development",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8","8 Building Partnerships",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1","8.1 Communicate",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.1","8.1.1 Inform Domestic and Foreign Audiences",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.1.1","8.1.1.1 Develop Objective Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.1.2","8.1.1.2 Identify Misinformation and Disinformation",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.1.3","8.1.1.3 Deliver and Adjust Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.2","8.1.2 Persuade Partner Audiences",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.2.1","8.1.2.1 Identify Foreign Audience Attitudes",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.2.2","8.1.2.2 Develop Cognitive Programs and Products",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.2.3","8.1.2.3 Deliver and Adjust Persuasive Content",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.3","8.1.3 Influence Adversary and Competitor Audiences",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.3.1","8.1.3.1 Identify Adversary and Competitor Attitudes",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.3.2","8.1.3.2 Develop Influential Programs and Products",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.1.3.3","8.1.3.3 Deliver and Adjust Influential Content",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2","8.2 Shape",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.1","8.2.1 Partner with Governments and Institutions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.1.1","8.2.1.1 Engage Partners",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.1.2","8.2.1.2 Develop Partnership Agreements",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.2","8.2.2 Provide Aid to Foreign Partners and Institutions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.2.1","8.2.2.1 Identify Aid Requirements",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.2.2","8.2.2.2 Supply Partner Aid",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.3","8.2.3 Build Capabilities and Capacities of Partners and Institutions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.3.1","8.2.3.1 Determine Partner Requirements",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.3.2","8.2.3.2 Enhance Partner Capabilities and Capacities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.4","8.2.4 Leverage Capacities and Capabilities of Security Estabs",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.4.1","8.2.4.1 Identify Foreign Security-Related Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.4.2","8.2.4.2 Determine Utility of Foreign Security-Related Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.4.3","8.2.4.3 Stimulate the Use of Foreign Security-Related Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","8.2.5","8.2.5 Strengthen Global Defense Posture",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9","9 Corporate Management and Support",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1","9.1 Advisory and Compliance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.1","9.1.1 Advice and External Matters",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.1.1","9.1.1.1 Legal Matters",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.1.2","9.1.1.2 Legislative Matters",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.2","9.1.2 Audit, Inspection and Investigation",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.2.1","9.1.2.1 Audits",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.2.2","9.1.2.2 Inspections",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.2.3","9.1.2.3 Investigations  ",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.1.3","9.1.3 Operational Test and Evaluation",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.2","9.2 Strategy and Assessment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.2.1","9.2.1 Strategy Development",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.2.2","9.2.2 Capabilities Development",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.2.3","9.2.3 Enterprise-Wide Assessment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.2.4","9.2.4 Studies and Analyses",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.3","9.3 Information Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.3.1","9.3.1 Enterprise Architecture",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.4","9.4 Acquisition",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.4.1","9.4.1 Acquisition Program Execution",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.4.2","9.4.2 Contracting",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.5","9.5 Program, Budget and Finance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.5.1","9.5.1 Program / Budget and Performance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","9.5.2","9.5.2 Accounting and Finance",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.2.8","1.2.8 Search",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.8","8.7.8  Query Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.11","8.7.11  Formulate Discovery Search",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.63","8.7.63  Search within Context",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.65","8.7.65  Perform Text Searches",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.95","8.7.95  Search Structured and Unstructured Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.96","8.7.96 Review Information Search Results",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.97","8.7.97  Report Query Results",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.27","8.7.27  Retrieve Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.91","8.7.91 Acquire Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.121","8.7.121 Receive Queried Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.7","7.1.7  Transfer Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.24","8.7.24 Manage Information Delivery",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.100","8.7.100 Provide Information Delivery Vehicle",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.4","1.4.4 Control Search Parameters",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.1","8.2.1  Perform Network Information Assurance (IA)/Computer Network Defense (CND) Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.3","8.2.3 Regulate Information Dissemination",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.17","8.8.17  Monitor Access Control",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.9.3","8.9.3  Provide Environment Control Policy Enforcement Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.11","8.2.11 Provide Identity Management Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.3","8.8.3 Manage Network Information Access for User Account",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.5","8.8.5 Assign Roles and Privileges",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.6","8.8.6 Create and Maintain Network User Account and Profile",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.18","8.8.18 Delete User",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.19","8.8.19 Request System Access",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.22","8.8.22 Manage Local Information Access for User Account",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.23","8.8.23 Create and Maintain Local User Account and Profile",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.6","8.2.6 Provide Entity Authentication Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.57","8.1.57 - Authorize Network Resource Request",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.20","8.2.20  Authorize Data Access",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.9.2","8.9.2  Provide Environment Control Policy Enforcement Decisions",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.68","8.2.68 Determine Network Security Requirements",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.13","8.2.13  Implement National Security Agency (NSA) and/or National Institute of Standards and Technology (NIST) Public Key Cryptography",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.15","8.2.15  Provide Cryptographic Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.34","8.2.34  Generate Network Keys",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.8.8","8.8.8  Manage Cryptographic Accounts",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.33","8.2.33  Distribute and Enable Network Keys",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.35","8.2.35  Manage Network Keys",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.36","8.2.36 Order Network Keys",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.18","8.2.18  Perform Registration Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.19","8.2.19 Validate User Credentials",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.3","3.3 Provide Indications, Warnings, and Alerts - Group",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.55","7.1.55  Manage Messaging Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.3.13","3.3.13 Manage Alerts and Indications",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.4","7.1.4  Send Messages on Timed Delivery Basis",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.77","7.1.77 Coordinate Message Delivery",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.11","8.1.11 Provide MessageServices",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.5.32","8.5.32 Reroute Messages",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.1.55","8.1.55 - Provide Subscription Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.120","7.1.120 Communicate Information on the Secret Internet Protocol Router Network (SIPRnet)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.121","7.1.121 Communicate Information on the Non-Classified Internet Protocol Router Network (NIPRnet)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.122","7.1.122 Communicate Information on the Joint Worldwide Intelligence Communications System (JWICS) Network",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.123","7.1.123 Communicate Information on the Coalition Mission Network",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.22","8.2.22 Access Information at Multiple Levels of Security",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.27","8.2.27 Manage Multiple Security Levels",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.52","8.2.52 Manage Security Configuration",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.12","3.4.12 Collect Performance Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.18","3.4.18 Display Performance Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","9.2.9","9.2.9 Record Real-Time System Performance and Condition Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.17","1.4.17  Determine Time to Sensor Availability",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.18","1.4.18  Identify Elapsing Platform and Sensor Tasking",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.20","1.1.20 Perform Signal Parametric Analysis",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.1","1.4.1 Fuse Sensor Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.6","1.4.6 Coordinate Sensor Employment with Operational Plans and Employment",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.27","1.4.27 Reconfigure Netted Sensor Grid Dynamically",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.4.32","1.4.32 Convert Geospatial Intelligence (GEOINT) Sensor Requests",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.3.5","3.3.5 Generate Alert",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","LAYER","Layer",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.3","3.4.3 Receive, Store and Maintain Geospatial Product Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.2","14.1.2 Produce Imagery Intelligence (IMINT) Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.5","14.1.5 Collect and Process Video Sensor Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.2.9","7.2.9 Transmit Tasking and Target Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.31","14.1.31 Maintain Target Model Library",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.32","14.1.32 Retrieve Target Model",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.33","14.1.33 Distribute Target Model",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","2.1.39","2.1.39  Acquire and Track Target",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.4.1","3.4.1  Display Automatic Target Recognition (ATR)",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.34","14.1.34 Publish Target Model",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.7.2","4.7.2  Manage Target List",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.23","14.1.23 Perform Imagery Coordinate Mensuration",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.2.8","7.2.8 Transmit Tasking and Target Data to Battle Damage Assessment (BDA) Assets",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.2.51","7.2.51 Transmit Battle Damage Assessment (BDA) Report",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.51","7.1.51 Broadcast Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","7.1.95","7.1.95 Disseminate Sensor Products",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.22","8.7.22 Disseminate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","14.1.11","14.1.11 Disseminate Intelligence Products",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.52","3.2.52 Display Map",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.4.10","8.4.10 Generate Displays",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.14","8.7.14  Delete Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.19","8.7.19  Categorize Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.25","8.7.25  Register Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.28","8.7.28  Provide Database Utilities",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.36","8.7.36  Post or Publish Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.39","8.7.39  Aggregate Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.71","8.7.71  Store Semantic Information on Data",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.66","8.7.66  Post Metadata to a Discovery Catalog",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.67","8.7.67  Post Metadata to a Federated Directory",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.68","8.7.68  Post Metadata to Metadata Registries",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.7.89","8.7.89  Provide Discovery Metadata for Situational Awareness",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.10.10","8.10.10 Provide Graphical User Interface (GUI) Services",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.10.22","8.10.22 Manage Display of Symbology",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.10.23","8.10.23 Display Tabular Sortable Information",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.10.25","8.10.25 Display Video",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.7","1.1.7  Register Electromagnetic Signals",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","3.2.32","3.2.32 Mensurate Object Coordinates",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.2.26","8.2.26 Configure Communications and Security Devices",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","8.12.4","8.12.4 Allocate and Manage Collaboration Communications",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.6.3","4.6.3  Predict Situation Effects",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.6.19","4.6.19  Predict Collateral Damage",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.6.21","4.6.21  Calculate Probability of Engagement Effectiveness",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.6.23","4.6.23  Analyze Force Vulnerability",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","4.6.27","4.6.27  Determine Time to Complete the Mission",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","5.3.6","5.3.6  Model and Simulate Mission Scenarios",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","5.3.8","5.3.8   Generate Wargaming Scenarios",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","5.3.9","5.3.9  Model and Simulate Risk Scenarios",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","5.3.10","5.3.10  Identify Risk using Modeling and Simulation",,
"JCFALIGNMENT","JCFSL Alignment","true","false","true","false","1.1.13","1.1.13  Process Acoustic Sensor Data",,
